0.000000000000000000e+00,1.200267474355633412e+00,5.075528820270650554e-01,1.881367844548669011e+00,1.802231243530099530e-02,5.753346544878568114e-01,5.074650426205775666e+00,2.754129540116369235e+00,5.075528820270650554e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.923419267927220844e+00,5.234630512988486473e+00,1.020790455004115502e+05,2.398430028726958699e+04,6.036495550865102366e+00,4.683461960102625055e-01,0.000000000000000000e+00,1.123970283670513527e+04,2.120646183316713632e+03,4.009388269392009533e+04,1.103188524676722437e+02,1.008527802424244690e+01,1.774241084585912245e-03,5.717212154539255425e+04,1.273586920228388097e-02,4.986168899756568962e-01,1.000000000000000000e+00,5.013831100243431038e-01,6.701030821146161665e-02,8.513683046969824364e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.177985587978944704e+00,6.450170557516872183e-01,3.932596335051651071e+00,3.449349141263353263e-02,6.744493959110335890e-01,1.187992004291647419e+01,6.380764132331277594e+00,6.450170557516872183e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.306574025662555982e+00,5.083707787633565012e+00,1.120443114844535448e+05,2.488125552771348885e+04,5.553300025788560745e+00,4.238105835210260741e-01,0.000000000000000000e+00,1.117989854411178567e+04,2.114081892697609874e+03,4.227989420906713349e+04,9.608959465389310139e+01,1.644986804859393459e+01,3.879289125190764180e-03,6.337629976388841169e+04,6.287923804915418122e-03,5.125911537893410586e-01,1.000000000000000000e+00,4.874088462106588859e-01,4.544182678384432739e-02,8.174006288941511045e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.299187090676096057e+00,8.102660179549566744e-01,4.415043486154820229e+00,3.802259917830332070e-02,8.099588248356406339e-01,1.253747476088905088e+01,6.590175323566127119e+00,8.102660179549566744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.422005385136149158e+00,5.525559581684396093e+00,1.132078222378336650e+05,2.411129873239596418e+04,5.502560653536322732e+00,4.945131266193065755e-01,0.000000000000000000e+00,1.126680098555440418e+04,2.112053523579194007e+03,4.855791837903673877e+04,1.150587277302547164e+02,1.259023832785032582e+01,5.898178425813811743e-03,6.001854802106673742e+04,1.118881142542514119e-02,5.267804096105762612e-01,1.000000000000000000e+00,4.732195903894236833e-01,7.257013050729745063e-02,9.142301586746398590e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.286076526997355085e+00,5.082940265373765421e-01,1.961997957279451033e+00,2.261681950254462378e-02,5.398441451093292098e-01,5.625038445078031302e+00,2.871887304029553611e+00,5.082940265373765421e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.798677299554915621e+00,5.817253651345075660e+00,1.014420958970208012e+05,2.512287804616886569e+04,6.282601444021929993e+00,5.538273550452135208e-01,0.000000000000000000e+00,1.116113326339289233e+04,2.117639114156133473e+03,3.725941668207373732e+04,8.705210974611892993e+01,1.454050828619154956e+01,2.226562590504787935e-03,5.852230158009232400e+04,1.103514713523811273e-02,4.833359307907236224e-01,1.000000000000000000e+00,5.166640692092763221e-01,7.096536238814236952e-02,8.197310889851079363e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.252123190189021518e+00,7.297648260700688727e-01,4.645501206924983251e+00,3.527129327185000301e-02,7.667693576691207991e-01,1.246496135290598595e+01,6.150350590079563418e+00,7.297648260700688727e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.791226492357191447e+00,5.562458662804231402e+00,1.024259612678933336e+05,2.380929055169743515e+04,5.912328835567413066e+00,4.702396213759959531e-01,0.000000000000000000e+00,1.119684417958984341e+04,1.416944931167606910e+03,3.380993897689866571e+04,1.160909825710753864e+02,8.388353930871707220e+00,3.999568409318893236e-03,6.513258891886311903e+04,8.329481738645729341e-03,5.303579787753365249e-01,1.000000000000000000e+00,4.696420212246633641e-01,5.978684321315805988e-02,8.909017026299963504e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.339649759695123121e+00,5.920256176175562324e-01,2.738862141905133107e+00,2.487843685943581795e-02,5.740055610115452067e-01,6.879041139486989032e+00,3.794336532786239502e+00,5.920256176175562324e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.648365288416485441e+00,5.813058585877513451e+00,1.197111703038963897e+05,2.314478936769370557e+04,5.476285665056747298e+00,5.622342102570903055e-01,0.000000000000000000e+00,1.151696085391312590e+04,1.732417610845816625e+03,4.059393512090964941e+04,1.148585054531220493e+02,1.426983812985331213e+01,1.012935323383084597e-03,7.364242147691917489e+04,8.566253478370857918e-03,5.116094895796277076e-01,1.000000000000000000e+00,4.883905104203724035e-01,9.409675372874068411e-02,9.737517378770323973e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.289759189601317191e+00,1.091800645876316533e+00,5.683874706056433190e+00,5.230654578404213273e-02,1.103115614409764467e+00,1.735804978643657392e+01,8.852236527415017875e+00,1.091800645876316533e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.751767059677032279e+00,5.386983168598639793e+00,1.127089642818041175e+05,2.320852731383142964e+04,5.615520817389354491e+00,5.687034037604460357e-01,0.000000000000000000e+00,1.137205263052279042e+04,1.624003712638894740e+03,3.655473990499282081e+04,1.366492911573835443e+02,7.358990512767609182e+00,5.283892506352355981e-03,7.162932132908041240e+04,1.031742177202004361e-02,5.195164086141657034e-01,1.000000000000000000e+00,4.804835913858342411e-01,7.663711830648539669e-02,9.933524077711952671e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.313011461660815282e+00,9.063462821776642198e-01,6.114916958791420498e+00,4.310068016350279002e-02,9.092538609428343355e-01,1.882224629753846301e+01,8.543406682263981367e+00,9.063462821776642198e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.270704267734227955e+00,5.832604451940303747e+00,1.089531268787576992e+05,2.414858199372910167e+04,6.227094372198676453e+00,5.828457034837749573e-01,0.000000000000000000e+00,1.146448318523389753e+04,2.225013554103492879e+03,4.311026543792656594e+04,1.152157513166650489e+02,9.127243186067889980e+00,4.048582995951416829e-04,6.025278940316295484e+04,1.484455285370617217e-02,5.016614352895019113e-01,1.000000000000000000e+00,4.983385647104980332e-01,7.678162798300097736e-02,9.960264350565559699e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.410482896232275296e+00,6.686674874971891835e-01,3.895903187609244700e+00,3.560731965087675366e-02,6.768462588500663291e-01,1.139624142489637215e+01,5.784346655164368300e+00,6.686674874971891835e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.756235317511480432e+00,6.135040346798935396e+00,1.032180072637530975e+05,2.333247634991649102e+04,6.005598994587794337e+00,6.213438521858567487e-01,0.000000000000000000e+00,1.121496154908095195e+04,1.513049936237727707e+03,3.298208288143345999e+04,1.162267571822599592e+02,7.407369362772357135e+00,5.696135339931704053e-03,6.709689625456152135e+04,1.762374510316937898e-02,5.195981168726278021e-01,1.000000000000000000e+00,4.804018831273721979e-01,9.327581365409665093e-02,9.910911693149854207e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.230706701790447610e+00,6.346515443203104567e-01,2.585074835453612163e+00,2.078917868582217526e-02,6.171119358491148343e-01,5.677589842756806782e+00,3.411470990047831719e+00,6.346515443203104567e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.057201794294083896e+00,5.322079743481959113e+00,1.159777613705299300e+05,2.631974478014192573e+04,5.751212449708818397e+00,4.818412615686017975e-01,0.000000000000000000e+00,1.143459442538770236e+04,2.173560026475531231e+03,3.812367756876336352e+04,1.173573846319376628e+02,1.325321135056663024e+01,2.908993857514493350e-03,7.217211666702300136e+04,1.144319180778184154e-02,4.762722140569569662e-01,1.000000000000000000e+00,5.237277859430431448e-01,5.875192227044481047e-02,1.017336435673053208e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.383780053341104876e+00,4.196383978715759744e-01,1.456539746257201617e+00,1.548187159054466820e-02,3.980081634496590581e-01,3.879834641528110417e+00,2.481468040242407191e+00,4.196383978715759744e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.735839746316610643e+00,5.610203403631087049e+00,1.097983315316969529e+05,2.422262992804291571e+04,5.439438978475052089e+00,5.185379735975839122e-01,0.000000000000000000e+00,1.141697000344803382e+04,1.986444010072962101e+03,4.253097843893163372e+04,1.131167295688755274e+02,1.235280842119081512e+01,3.273322422258592734e-04,6.195908355635253247e+04,8.620040380916668687e-03,4.964974667171061506e-01,1.000000000000000000e+00,5.035025332828938494e-01,6.250129923461958392e-02,9.749492450691613632e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.281092289823413832e+00,7.395443911808970983e-01,3.799460630852366627e+00,3.295823489669968270e-02,7.373970212220424258e-01,1.134613524361381742e+01,5.817242445154971797e+00,7.395443911808970983e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.104103124785558165e+00,5.781357479026704382e+00,1.057017741330003191e+05,2.518447095565715790e+04,6.055676772652681450e+00,4.847239838525728151e-01,0.000000000000000000e+00,1.119814296246512458e+04,1.694008855487466917e+03,3.789853844448840391e+04,1.063817204271659165e+02,1.038370978594235972e+01,3.278688524590163932e-03,6.376293061489900720e+04,8.104743913125957849e-03,5.160885816925647740e-01,1.000000000000000000e+00,4.839114183074352260e-01,6.383507063547917693e-02,8.083301477080973019e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.553655074242957124e+00,6.653319591703332758e-01,1.263155989463043749e+00,1.082932845618770484e-02,5.939777491606265114e-01,3.171659117050050547e+00,1.647171459849901209e+00,6.653319591703332758e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.109842314705849375e+00,7.393658661894863648e+00,1.244249112333918747e+05,2.633614763836067141e+04,6.825242012989482632e+00,7.593239483988514227e-01,0.000000000000000000e+00,1.198586049727944737e+04,1.745160960911225175e+03,3.643849482998855092e+04,1.325876558847427589e+02,1.137997544135915184e+01,1.929973169971701402e-03,8.301996008608727425e+04,1.431107804167761587e-02,4.967548551412125368e-01,1.000000000000000000e+00,5.032451448587874632e-01,1.036554109319798300e-01,1.076151637260761351e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.217751193393044717e+00,7.607094012484357792e-01,4.120813849784189742e+00,3.788841932432964604e-02,7.526528645288337316e-01,1.226045711000734073e+01,6.315181879535910703e+00,7.607094012484357792e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.024474278693229934e+00,5.367909474040260420e+00,1.040960985848068231e+05,2.433194178344514148e+04,5.718440485511965043e+00,4.730846137894558767e-01,0.000000000000000000e+00,1.107146863125846176e+04,1.679929468288184580e+03,3.519858124761156796e+04,1.130064394769753164e+02,9.525844777862760182e+00,3.278688524590163932e-03,6.451684196613116364e+04,1.047845228342224669e-02,5.148456887380409297e-01,1.000000000000000000e+00,4.851543112619591258e-01,6.882712872269809712e-02,8.267580544768273754e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.496224491487250230e+00,5.113519860551234419e-01,1.379345714256884570e+00,1.206600045141615132e-02,4.983011204674456240e-01,2.782298577631644232e+00,1.539760400274801100e+00,5.113519860551234419e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.619038840805330892e+00,6.829306960303016538e+00,1.128585289604505233e+05,2.488743582959497144e+04,6.607227667030923790e+00,6.942610816128664819e-01,0.000000000000000000e+00,1.175102575878392963e+04,1.802971403888358282e+03,3.563925178523835348e+04,1.333892704820858910e+02,7.490604282517057122e+00,1.702539372846185225e-03,7.407391479816386709e+04,1.627493012383752352e-02,4.889064513659892031e-01,1.000000000000000000e+00,5.110935486340106859e-01,1.004982483036740704e-01,1.146005484492631510e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.327549854127395790e+00,8.068227211315834868e-01,5.148585816356661127e+00,5.374184004575897899e-02,8.391137095709513272e-01,1.630034155610470492e+01,8.567377421987201203e+00,8.068227211315834868e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.243009593290905102e+00,5.695378373897145963e+00,1.029263577281329344e+05,2.471815495513947462e+04,6.103164076751459000e+00,5.141122252664315218e-01,0.000000000000000000e+00,1.098100108270490091e+04,1.828387272474814381e+03,3.822718207395573700e+04,1.000816136817043400e+02,1.227320914299926713e+01,3.970730047081513607e-03,5.987548810646574566e+04,7.144755075049356516e-03,5.377962861363070335e-01,1.000000000000000000e+00,4.622037138636928555e-01,5.493083614853917773e-02,8.038914335716194071e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.305802275410235191e+00,9.938180498809611185e-01,5.904759372716478438e+00,6.307616879144742339e-02,9.148150017930056777e-01,1.637822722876048331e+01,8.385486885137003910e+00,9.938180498809611185e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.837948818298455578e+00,5.244566653962648317e+00,9.728788048602522758e+04,2.298514482089908415e+04,5.337251095730167094e+00,4.720166531799430132e-01,0.000000000000000000e+00,1.116955644889395990e+04,1.711647427847539802e+03,3.138016591211097693e+04,1.122136750910861309e+02,7.227704040677314978e+00,3.278688524590163932e-03,6.214260866319964407e+04,1.189997354215461753e-02,4.974373402312012860e-01,1.000000000000000000e+00,5.025626597687986585e-01,5.491436925442744199e-02,8.485794975334188806e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.364448372687859123e+00,8.655363906162382159e-01,7.142904290284027624e+00,8.469855844812437806e-02,8.294356000328398926e-01,2.452309207224875109e+01,1.111017273790260873e+01,8.655363906162382159e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.137340894320990614e+00,5.844974524659012793e+00,9.482642121572203177e+04,2.245952152485150145e+04,5.492754774782683924e+00,5.267187035803313488e-01,0.000000000000000000e+00,1.121428677322435578e+04,1.651679930561091169e+03,2.919953214809743076e+04,1.104281733418174980e+02,7.850588579169311743e+00,3.813147326146692356e-03,6.185677060030817665e+04,7.321919255971254259e-03,5.090877982940191782e-01,1.000000000000000000e+00,4.909122017059807663e-01,8.304709974149342144e-02,8.361487442975423789e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.262021218973911729e+00,9.883817131631953412e-01,4.597118146589695087e+00,4.395030691047970006e-02,1.030026190957578081e+00,1.485572029602741928e+01,7.497275492720906875e+00,9.883817131631953412e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.420791779437184488e+00,5.902704349926334082e+00,1.086320658103688183e+05,2.564410951251086226e+04,6.325633483604340412e+00,5.482007917987096191e-01,0.000000000000000000e+00,1.122872403059454882e+04,1.953321534114184033e+03,3.703893633241728821e+04,1.170296549871566612e+02,9.726295401502349947e+00,4.294473540375180406e-03,6.762336957527315826e+04,8.513461759363398496e-03,5.293575861798450743e-01,1.000000000000000000e+00,4.706424138201549257e-01,7.421768835792141861e-02,9.081990400904980110e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.282345469711453800e+00,7.919657106758231091e-01,4.201254662890951508e+00,3.936631902426839663e-02,7.124478861436719379e-01,1.032547889348766113e+01,6.106865584834038074e+00,7.919657106758231091e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.731833288235870683e+00,5.889703150618757377e+00,1.031807570107250067e+05,2.529256572606313057e+04,6.734837173467147053e+00,5.707193837469907161e-01,0.000000000000000000e+00,1.113878943217857159e+04,1.816322736590681643e+03,3.576720098026797496e+04,1.089608217432637076e+02,9.067911770661712723e+00,5.254604550379198338e-03,6.348100177486690518e+04,1.277283800290906005e-02,4.901042248423403969e-01,1.000000000000000000e+00,5.098957751576596031e-01,7.486704009507516577e-02,9.178914385941782106e-01,0.000000000000000000e+00
